D06090 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06090;
Adres;Waterlooplein hk Mr Visserplein;
Status;Actief;
Straathoogte;0,96;m + NAP
Bovenkant buis;0,81;m + NAP
Top filter;-1,70;m + NAP
Bodem filter;-2,70;m + NAP
Diameter filter;51;mm
x-coördinaat;122039;
y-coördinaat;486768;
;;
;;
datum;meting NAP;
1981-07-29 12:00;-,29;
1981-07-16 12:00;-,27;
1981-07-02 12:00;-,21;
1981-06-16 12:00;-,26;
1981-05-27 12:00;-,21;
1981-05-15 12:00;-,29;
1981-04-28 12:00;-,33;
1981-04-14 12:00;-,3;
1981-03-27 12:00;-,1;
1981-03-17 12:00;-,04;
1981-02-27 12:00;-,29;
1981-02-13 12:00;-,2;
1981-01-27 12:00;-,19;
1981-01-19 12:00;-,04;
1980-12-19 12:00;-,12;
1980-11-28 12:00;-,11;
1980-11-13 12:00;-,24;
1980-10-30 12:00;-,29;
1980-10-14 12:00;-,3;
1980-09-29 12:00;-,38;
1980-09-15 12:00;-,34;
1980-08-28 12:00;-,29;
1980-08-15 12:00;-,25;
1980-07-28 12:00;-,19;
1980-07-11 12:00;-,14;
1980-05-27 12:00;-,34;
1980-05-14 12:00;-,34;
1980-04-28 12:00;-,28;
1980-04-15 12:00;-,27;
1980-03-28 12:00;-,25;
1980-03-14 12:00;-,22;
1980-02-26 12:00;-,32;
1980-02-15 12:00;-,2;
1980-02-04 12:00;-,18;
1980-01-14 12:00;-,23;
