,x,y,z
1590,99166,480943,-0.68
1591,96487,484964,5.8149999999999995
1592,120760,492014,-3.1286904761904757
1593,95992,483720,1.1728205128205127
1594,99242,486993,-1.3000000000000003
1595,98381,485434,2.500833333333333
1596,99242,486993,0.844047619047619
1597,120860,491962,-2.8701234567901235
1598,96733,483623,6.630740740740742
1599,95536,480751,6.130000000000001
1600,120670,491931,-2.7477777777777783
1601,95468,480825,2.3437499999999996
1602,132875,464192,-3.5159259259259255
1603,95839,480689,2.1366666666666667
1604,100451,486006,3.8436111111111106
1605,97846,480995,-0.6990666666666666
1606,97118,482210,0.5066666666666667
1607,97118,482210,3.4180555555555556
1608,97118,482210,3.332222222222222
1609,97888,482534,2.7696666666666667
1610,97888,482534,2.7300000000000004
1611,93845,479385,1.1866666666666668
1612,97118,482210,5.06
1613,98598,487786,1.3600000000000003
1614,98598,487786,2.257222222222222
1615,94379,479561,0.8183333333333335
1616,94379,479561,1.1276344086021506
1617,95736,479134,0.06144927536231884
1618,95736,479134,0.060833333333333336
1619,95736,479134,0.23222222222222222
1620,95736,479134,0.06681159420289855
1621,95736,479134,1.32
1622,96676,479264,1.4485185185185185
1623,99093,483016,2.6528205128205133
1624,96099,480210,1.9377777777777778
1625,96779,479754,-0.11555555555555556
1626,96779,479754,-0.17959999999999998
1627,96779,479754,0.9704166666666667
1628,94748,481828,2.4549999999999996
1629,96354,481784,0.6060000000000001
1630,96354,481784,0.570909090909091
1631,94872,479454,4.653763440860215
1632,94452,481949,1.0886666666666664
1633,99212,484084,0.32
1634,97437,480368,-0.21515151515151515
1635,98964,482941,-1.9935714285714285
1636,97373,480598,-0.16851851851851857
1637,97373,480598,-0.31333333333333335
1638,99455,483519,2.363
1639,97723,484775,6.325833333333333
1640,98770,481101,-0.6281481481481481
1641,99455,483519,nan
1642,99455,483519,nan
1643,99455,483519,2.4056666666666664
1644,99455,483519,nan
1645,97008,479915,-0.17950617283950615
1646,94402,480716,3.6699999999999995
1647,94402,480716,3.885416666666666
1648,99455,483519,nan
1649,99554,485514,-2.1130303030303033
1650,99554,485514,0.3342424242424243
1651,96520,486382,1.3061111111111112
1652,95819,481244,-0.9241666666666666
1653,96484,484520,4.754722222222222
1654,98676,485738,2.192857142857143
1655,95494,484737,1.6208333333333333
1656,98449,478921,-1.1006666666666665
1657,98449,478921,-1.143809523809524
1658,98449,478921,-0.5047916666666666
1659,95678,484660,1.5841666666666665
1660,95149,484862,0.3227272727272727
1661,93951,478456,0.5661904761904761
1662,94213,481940,1.0439285714285715
1663,94213,481940,2.1902380952380955
1664,93951,478456,0.6648717948717948
1665,93951,478456,0.6461728395061729
1666,93951,478456,1.4563492063492065
1667,95319,480354,0.5333333333333333
1668,95319,480354,0.684871794871795
1669,95319,480354,0.7140000000000001
1670,95319,480354,5.4409090909090905
1671,95650,482401,0.9271794871794872
1672,95650,482401,0.9846153846153847
1673,96210,485147,4.6066666666666665
1674,95650,482401,0.9887179487179486
1675,95650,482401,1.17
1676,99949,482429,-0.5752777777777777
1677,95334,481438,0.8158333333333331
1678,95334,481438,4.729285714285713
1679,99949,482429,-0.5972222222222222
1680,99949,482429,-0.4252380952380953
1681,99949,482429,-0.5852777777777778
1682,94221,481380,3.2408333333333332
1683,99616,481823,-0.05933333333333333
1684,99616,481823,-0.5061111111111112
1685,92773,479287,-0.3171794871794872
1686,92773,479287,0.026666666666666665
1687,99979,486296,0.6
1688,92773,479287,0.9956410256410255
1689,92773,479287,1.0114285714285718
1690,92773,479287,1.3994047619047616
1691,93674,481147,1.2330952380952382
1692,93674,481147,1.8657142857142859
1693,93674,481147,-0.25333333333333335
1694,93674,481147,0.05358974358974359
1695,93674,481147,0.956190476190476
1696,93674,481147,1.018205128205128
1697,93301,480238,0.1951282051282051
1698,93301,480238,0.9289743589743591
1699,93301,480238,1.26
1700,96244,481078,0.5067901234567902
1701,96244,481078,2.328271604938272
1702,96244,481078,6.373333333333333
1703,94483,482913,1.6266666666666665
1704,94483,482913,1.0406060606060608
1705,94483,482913,1.525
1706,98659,485007,4.626521739130435
1707,95160,483671,1.4733333333333334
1708,94843,483815,1.56
1709,96194,483197,-0.13564102564102562
1710,95565,483287,4.502777777777779
1711,96194,483197,1.0243589743589743
1712,96194,483197,1.0266666666666666
1713,96194,483197,5.526923076923078
1714,97334,486506,1.2658333333333334
1715,98913,487405,1.0907407407407406
1716,97030,482339,0.6835897435897436
1717,97030,482339,0.6263333333333333
1718,97030,482339,0.6533333333333333
1719,97030,482339,0.6356666666666667
1720,94016,480930,0.7566666666666667
1721,94016,480930,3.163333333333334
1722,96943,484480,4.154761904761905
1723,98137,481172,-0.20099999999999998
1724,98137,481172,-0.31199999999999994
1725,94755,480587,0.9542857142857143
1726,96001,484325,4.585087719298246
1727,97538,481332,-0.21904761904761907
1728,95629,480232,2.15875
1729,95629,480232,5.4383333333333335
1730,96857,485862,5.076666666666667
1731,96321,480032,-1.7792857142857146
1732,96321,480032,0.2
1733,98320,483398,4.576153846153847
1734,96753,482588,0.7858974358974362
1735,96834,484329,1.175
1736,96753,482588,0.8043589743589741
1737,96753,482588,6.396153846153846
1738,100684,485670,0.17000000000000004
1739,97342,484957,1.2533333333333332
1740,101133,484375,-0.39111111111111113
1741,101133,484375,-0.4008333333333333
1742,96580,482008,4.882291666666667
1743,96418,485450,4.571666666666667
1744,96385,485334,4.305
1745,96974,484381,-1.265
1746,96974,484381,-1.19
1747,96304,484931,4.581666666666667
1748,93049,479127,1.0226190476190478
1749,93049,479127,1.6573809523809528
1750,93325,478963,2.392777777777778
1751,95992,483720,1.1961538461538461
1752,96974,484381,0.9622222222222222
1753,96974,484381,1.1183333333333334
1754,96974,484381,1.2466666666666668
1755,99582,487988,3.5577777777777775
1756,96981,484375,-1.153888888888889
1757,96981,484375,1.1386111111111112
1758,96981,484375,-1.0752777777777778
1759,122259,490519,-0.06675213675213676
1760,96827,481387,1.8697619047619045
1761,96981,484375,1.1608333333333332
1762,96981,484375,1.1627777777777775
1763,96981,484375,4.8822222222222225
1764,96733,483623,-1.1733333333333333
1765,95103,481015,4.260757575757576
1766,95536,480751,6.048555555555555
1767,99494,486212,3.9228571428571426
1768,95839,480689,0.47530864197530853
1769,97250,484734,6.9957142857142856
1770,101169,484711,-0.2876190476190476
1771,101169,484711,-0.27444444444444444
1772,101169,484711,-0.07933333333333331
1773,97118,482210,0.6002777777777778
1774,97888,482534,0.49999999999999994
1775,97163,481778,2.1599999999999997
1776,97118,482210,3.4544444444444444
1777,93571,477831,1.16
1778,97118,482210,5.273611111111112
1779,94379,479561,0.8247619047619048
1780,129362,464546,-1.304166666666667
1781,92682,478196,0.8610606060606062
1782,128328,466444,-1.2497435897435898
1783,130863,470728,-1.3182051282051286
1784,96779,479754,-0.17559999999999998
1785,95125,480587,5.270444444444446
1786,96779,479754,-0.08666666666666667
1787,95168,481563,0.8156410256410258
1788,95168,481563,4.52875
1789,95168,481563,4.4975
1790,96354,481784,0.41000000000000003
1791,96354,481784,4.354
1792,98981,487326,1.0122222222222224
1793,99212,484084,2.7597222222222224
1794,97373,480598,-1.1777777777777778
1795,97373,480598,-0.11111111111111112
1796,97373,480598,-0.18318840579710147
1797,96121,486659,1.093809523809524
1798,96121,486659,1.0519047619047617
1799,96121,486659,1.178095238095238
1800,94402,480716,1.22
1801,99554,485514,0.30888888888888894
1802,99554,485514,0.3236111111111111
1803,99554,485514,2.0083333333333333
1804,95819,481244,6.208888888888889
1805,96484,484520,1.1855555555555555
1806,95819,481244,0.591111111111111
1807,96160,485381,-0.35000000000000003
1808,95819,481244,nan
1809,95819,481244,nan
1810,96160,485381,1.2794444444444444
1811,95819,481244,nan
1812,95819,481244,nan
1813,95819,484595,-0.49461538461538457
1814,95149,484862,0.9142857142857144
1815,97626,482938,4.539565217391305
1816,93951,478456,3.470666666666667
1817,95319,480354,-1.072142857142857
1818,98804,484248,nan
1819,98908,485359,1.8092982456140347
1820,97027,481462,2.3261904761904764
1821,95567,479493,0.8719444444444444
1822,96839,485603,1.0433333333333332
1823,96839,485603,1.4025
1824,96839,485603,0.09444444444444444
1825,96839,485603,1.3063888888888888
1826,96839,485603,1.3591666666666669
1827,97990,484422,5.314202898550725
1828,103907,483585,-3.6102564102564108
1829,97334,486506,-0.7612500000000001
1830,95781,483080,1.1416666666666668
1831,122733,490813,-1.1046666666666665
1832,97334,486506,1.3499999999999999
1833,97334,486506,1.0516666666666667
1834,96943,484480,-1.1585714285714286
1835,96943,484480,-0.4133333333333334
1836,96943,484480,1.0038095238095237
1837,96943,484480,1.1514285714285715
1838,97360,485930,5.9511111111111115
1839,97360,485930,6.071666666666667
1840,97337,485949,5.891960784313725
1841,96951,485998,5.793333333333333
1842,96923,486041,5.734509803921568
1843,97255,486075,5.666666666666667
1844,97411,481741,0.3188095238095237
1845,97411,481741,1.4573809523809522
1846,97270,482004,0.5399999999999999
1847,98246,482189,-0.7733333333333332
1848,98246,482189,0.12238095238095238
1849,98246,482189,0.12142857142857144
1850,98246,482189,0.205
1851,98519,483217,3.8600000000000003
1852,96711,485917,4.8533333333333335
1853,96608,485760,5.211666666666666
1854,97434,483108,4.83
1855,122588,490928,-1.1636559139784948
1856,94991,479897,0.6728571428571428
1857,94991,479897,0.6821428571428572
1858,97538,481332,0.04527777777777777
1859,94991,479897,1.8204597701149425
1860,96796,484205,4.661041666666667
1861,99420,483424,-0.11512820512820514
1862,96744,485710,5.789999999999999
1863,94082,480622,3.473333333333333
1864,94873,479453,0.5864285714285715
1865,98320,483398,0.16523809523809527
1866,96753,482588,-1.3533333333333333
1867,98320,483398,4.585238095238096
1868,122500,490818,-1.2660919540229882
1869,97342,484957,1.2566666666666668
1870,97065,483001,0.7374358974358974
1871,97065,483001,0.8010256410256411
1872,97091,485598,5.4591666666666665
1873,95897,482641,6.096875000000001
1874,122398,490884,-1.2594791666666667
1875,97908,487171,-0.7793939393939394
1876,97908,487171,1.253939393939394
1877,97908,487171,1.4175
1878,94249,480089,2.591190476190477
1879,99098,486112,0.8172222222222222
1880,101133,484375,-0.4533333333333333
1881,98143,486513,0.09472222222222225
1882,98143,486513,1.1860416666666667
1883,96330,485119,5.046666666666667
1884,96974,484381,-1.1133333333333333
1885,97223,484014,0.8687179487179487
1886,96974,484381,1.08
1887,95172,482282,4.777500000000001
1888,96304,484931,nan
1889,99242,486993,-1.480952380952381
1890,99242,486993,-0.19619047619047622
1891,95995,484334,nan
1892,99242,486993,0.7654761904761905
1893,99242,486993,0.8157142857142858
1894,98381,485434,0.9044444444444445
1895,96981,484375,-1.175833333333333
1896,96981,484375,1.0516666666666667
1897,96981,484375,1.0755555555555556
1898,96261,484102,nan
1899,97889,484970,0.9983333333333334
1900,99863,484691,0.22
1901,95103,481015,4.061333333333334
1902,123079,490955,-1.094137931034483
1903,96733,483623,6.249487179487179
1904,95687,483545,4.306666666666667
1905,93921,482025,-0.14833333333333334
1906,93921,482025,0.5616666666666668
1907,93921,482025,1.0327777777777778
1908,132875,464192,-3.5118518518518522
1909,93921,482025,1.416
1910,95566,483337,4.441666666666666
1911,95372,482770,3.9233333333333333
1912,95196,482468,3.3255555555555554
1913,95181,482369,3.4488888888888893
1914,98598,487786,0.2622222222222222
1915,98598,487786,0.018055555555555543
1916,98598,487786,1.3238888888888887
1917,129586,467626,-1.3058333333333332
1918,128595,469036,-1.4075555555555552
1919,95635,482820,5.89
1920,95687,482895,6.020000000000001
1921,96981,484812,4.47148148148148
1922,95719,482961,6.120000000000001
1923,94379,479561,1.2100000000000002
1924,95168,481563,0.5594871794871795
1925,96083,483525,5.323333333333333
1926,99356,487784,0.006666666666666688
1927,99356,487784,1.1117948717948716
1928,99356,487784,1.1035897435897437
1929,99356,487784,1.087179487179487
1930,96559,480802,0.2718181818181818
1931,96559,480802,2.471764705882353
1932,97376,482794,0.7277777777777779
1933,97376,482794,4.421944444444445
1934,97437,480368,-0.6923611111111111
1935,97437,480368,-0.28444444444444444
1936,95272,482531,4.020833333333334
1937,96121,486659,-0.2966666666666667
1938,96977,485512,6.307843137254901
1939,96314,482209,6.669487179487178
1940,98964,482941,-0.029722222222222223
1941,98964,482941,-0.06452380952380952
1942,98964,482941,0.13619047619047617
1943,96882,485548,6.236543209876542
1944,99743,483786,-0.07428571428571429
1945,122664,491047,-1.2093548387096777
1946,97008,479915,0.5392592592592593
1947,96799,485582,6.296913580246913
1948,97373,480598,-1.873333333333333
1949,96274,478873,-0.28733333333333333
1950,99743,483786,-0.16476190476190475
1951,96520,486382,-0.48972222222222217
1952,97958,486264,4.116666666666667
1953,96520,486382,1.3183333333333334
1954,96520,486382,1.3166666666666667
1955,96520,486382,1.543333333333333
1956,96520,486382,1.3499999999999999
1957,97644,486141,5.426666666666666
1958,97528,486086,5.793333333333333
1959,95819,481244,nan
1960,96160,485381,1.2680555555555555
1961,96160,485381,1.2708333333333333
1962,96160,485381,1.2722222222222224
1963,96160,485381,1.0525
1964,135897,463337,-1.0035714285714286
1965,98449,478921,-1.3166666666666669
1966,137000,465854,-0.9461111111111111
1967,95149,484862,1.59875
1968,137000,465854,-0.965
1969,95819,484595,1.1392307692307693
1970,96436,485918,1.2955555555555553
1971,97250,485418,4.537283950617284
1972,130652,463821,-2.004814814814815
1973,97372,485176,6.97037037037037
1974,97164,481777,0.40086419753086416
1975,98316,481341,-0.30428571428571427
1976,95650,482401,5.491333333333333
1977,96963,484815,5.345679012345678
1978,97440,485046,1.3788888888888888
1979,96471,484606,5.667654320987653
1980,98599,484522,0.3873809523809523
1981,98599,484522,0.4288095238095238
1982,98599,484522,0.4673809523809524
1983,98599,484522,0.6719047619047619
1984,98599,484522,2.2043589743589744
1985,123157,490922,-1.2113541666666665
1986,97053,485085,1.1571794871794874
1987,97053,485085,1.2420512820512821
1988,96024,485501,1.4617391304347824
1989,97053,485085,4.618717948717949
1990,96207,485148,5.047904761904762
1991,99166,480943,-1.3161904761904764
1992,99166,480943,-0.768095238095238
1993,99166,480943,-0.7735714285714286
1994,96333,485482,4.715057471264367
1995,93301,480238,1.9266666666666667
1996,97768,485934,0.8741666666666666
1997,96277,485516,1.7388888888888887
1998,97768,485934,4.03
1999,97768,485934,4.033055555555555
2000,96255,484134,5.005277777777778
2001,96658,486394,1.1623456790123454
2002,97947,483591,0.8119444444444447
2003,95935,482760,5.68076923076923
2004,95935,482760,5.652051282051281
2005,95160,483671,1.8366666666666667
2006,99286,483269,-0.44333333333333336
2007,95565,483287,1.173611111111111
2008,99286,483269,-0.13666666666666666
2009,98913,487405,-1.2497222222222224
2010,97334,486506,1.184722222222222
2011,95781,483080,6.191944444444445
2012,95781,483080,6.204722222222222
2013,99306,483253,-0.44000000000000006
2014,98913,487405,-0.6813888888888889
2015,98913,487405,-1.0575
2016,99306,483253,-0.21166666666666667
2017,97408,485772,4.501666666666667
2018,94718,482758,1.3122222222222224
2019,99306,483253,-0.02547619047619048
2020,99306,483253,-0.014523809523809522
2021,94969,482693,1.0919444444444444
2022,99306,483253,2.5097619047619046
2023,96733,483623,-0.6548717948717949
2024,96973,485970,6.122916666666667
2025,97430,486229,5.526666666666667
2026,95669,478742,-0.14939393939393938
2027,96041,484300,5.200175438596491
2028,96838,486249,4.413333333333332
2029,96195,484230,5.448070175438596
2030,99255,483741,0.016111111111111114
2031,99255,483741,0.19333333333333333
2032,96147,484262,4.855964912280701
2033,99255,483741,3.2792156862745094
2034,96267,484102,4.91122807017544
2035,94991,479897,-0.38333333333333336
2036,97434,483108,1.035
2037,97434,483108,0.7912820512820513
2038,97538,481332,-0.6133333333333333
2039,96857,485862,5.711666666666667
2040,94082,480622,0.5838095238095239
2041,95408,483397,1.9506250000000003
2042,99420,483424,0.008214285714285714
2043,97440,485046,-1.1691666666666665
2044,97440,485046,0.911111111111111
2045,97440,485046,1.0347222222222223
2046,97440,485046,1.0503703703703704
2047,97440,485046,1.1744444444444444
2048,97440,485046,1.3327777777777776
2049,97440,485046,7.015000000000001
2050,100771,486329,0.4222222222222222
2051,97342,484957,1.33
2052,95333,482681,4.365833333333334
2053,97342,484957,nan
2054,95267,482173,5.4305555555555545
2055,95862,482671,5.486249999999999
2056,99098,486112,-1.5383333333333333
2057,101133,484375,-2.8105555555555557
2058,101133,484375,-0.3819444444444444
2059,98143,486513,1.1219444444444446
2060,96974,484381,-1.1783333333333332
2061,93325,478963,0.19538461538461538
2062,96974,484381,4.701666666666666
2063,95992,483720,-0.7053846153846154
2064,95992,483720,1.1825641025641025
2065,95992,483720,1.19
2066,95992,483720,4.75846153846154
2067,96008,483537,6.036666666666667
2068,98381,485434,2.4505555555555554
2069,98381,485434,-1.5386111111111112
2070,100917,483407,-0.6297222222222222
2071,98381,485434,1.0014285714285713
2072,100917,483407,-0.26611111111111113
2073,97889,484970,5.8625
2074,97889,484970,0.7999999999999999
2075,96981,484375,1.1383333333333334
2076,98676,485738,0.8591666666666666
2077,95103,481015,0.822051282051282
2078,95103,481015,4.237291666666667
2079,95752,483621,4.355
2080,96733,483623,0.946923076923077
2081,95468,480825,5.649047619047619
2082,95839,480689,6.113793103448276
2083,93921,482025,0.7348484848484849
2084,97846,480995,-0.2553333333333333
2085,97846,480995,-0.245
2086,97846,480995,-0.23493333333333336
2087,95817,481243,0.8095833333333333
2088,95817,481243,3.3950000000000005
2089,97846,480995,-1.9918666666666667
2090,97118,482210,0.5166666666666666
2091,97118,482210,0.5122222222222222
2092,130004,468262,-1.1912820512820512
2093,97118,482210,3.36
2094,97118,482210,3.4188888888888886
2095,97118,482210,3.4555555555555557
2096,95285,482319,4.257777777777778
2097,97118,482210,3.468888888888889
2098,95420,482419,5.7733333333333325
2099,95650,482401,5.436923076923078
2100,129055,470857,-1.2935555555555556
2101,129055,470857,-1.275238095238095
2102,93120,477978,1.5451515151515154
2103,99949,482429,-0.6502777777777777
2104,99949,482429,-0.5861111111111111
2105,128328,466444,-1.3714285714285714
2106,121149,491593,-2.84829457364341
2107,128328,466444,-1.2862222222222222
2108,128328,466444,-1.2535555555555555
2109,95736,479134,0.6033333333333334
2110,96676,479264,-0.24592592592592588
2111,96676,479264,0.6378947368421053
2112,96676,479264,-0.2852631578947369
2113,96676,479264,-0.292280701754386
2114,96676,479264,0.8400000000000001
2115,98887,486570,0.9194444444444443
2116,96779,479754,-0.17500000000000002
2117,96779,479754,-0.147
2118,98887,486570,-1.2758333333333334
2119,98887,486570,0.8952777777777778
2120,96779,479754,-0.11879999999999998
2121,98887,486570,0.903888888888889
2122,98887,486570,0.9087179487179485
2123,122866,491470,-1.0849462365591398
2124,96354,481784,-1.0604166666666666
2125,94748,481828,1.071111111111111
2126,96354,481784,0.699
2127,95877,481819,0.91
2128,95877,481819,0.7722222222222221
2129,96559,480802,0.3666666666666667
2130,95877,481819,0.8025000000000001
2131,96354,481784,5.881333333333333
2132,94452,481949,2.330512820512821
2133,97348,480897,0.019047619047619046
2134,97348,480897,-0.566190476190476
2135,97348,480897,-0.5902222222222222
2136,97723,484775,0.29333333333333333
2137,97373,480598,-0.29043478260869565
2138,97723,484775,1.0370833333333334
2139,97723,484775,1.0425
2140,97723,484775,1.0441666666666667
2141,97723,484775,6.299583333333333
2142,98770,481101,-0.2875757575757576
2143,132714,467908,-1.0774074074074074
2144,98770,481101,-0.4080555555555556
2145,98076,480310,-0.5316666666666667
2146,98076,480310,-0.6653333333333333
2147,98076,480310,-0.40599999999999997
2148,98076,480310,-0.555
2149,96912,478546,-0.695
2150,96912,478546,-0.39285714285714285
2151,96912,478546,-0.4762962962962962
2152,99554,485514,0.22416666666666665
2153,121045,491633,-2.763333333333334
2154,99554,485514,0.24722222222222226
2155,97689,485793,5.4252777777777785
2156,97689,485793,5.69974358974359
2157,97689,485793,5.688611111111111
2158,99554,485514,0.35555555555555557
2159,96160,485381,0.25972222222222224
2160,100153,484280,-2.401025641025641
2161,100153,484280,-0.4717948717948718
2162,100153,484280,-0.07179487179487179
2163,95819,481244,nan
2164,123078,491603,-1.1776984126984125
2165,98449,478921,-1.3138095238095235
2166,98449,478921,-1.1530769230769229
2167,96509,485890,4.315185185185185
2168,95819,484595,1.1143589743589744
2169,93951,478456,-1.1454761904761903
2170,93951,478456,-1.104102564102564
2171,100153,484280,-0.06
2172,130815,466238,-1.1405555555555555
2173,101169,484711,-0.3019047619047619
2174,97303,487113,1.7691666666666668
2175,135469,463609,-1.198333333333333
2176,95319,480354,0.6616666666666665
2177,100153,484280,1.3355555555555554
2178,135246,465420,-1.1674509803921567
2179,95650,482401,-0.7143589743589744
2180,135620,466770,-1.0130555555555556
2181,96385,479673,0.7508333333333334
2182,99949,482429,-2.4836111111111108
2183,96753,482588,-1.2543589743589743
2184,99949,482429,-0.5905555555555556
2185,123198,491762,-1.10515873015873
2186,132632,463243,-3.4976923076923074
2187,99949,482429,0.06666666666666668
2188,99616,481823,-0.6116666666666666
2189,92773,479287,-0.4125641025641026
2190,92773,479287,1.0073809523809523
2191,121805,492227,-1.5376190476190477
2192,99166,480943,-0.7479487179487181
2193,93301,480238,-0.19333333333333336
2194,93301,480238,0.8825000000000001
2195,94483,482913,0.32066666666666666
2196,94483,482913,-0.11300000000000002
2197,94483,482913,0.22233333333333336
2198,94483,482913,0.998
2199,121766,492159,-1.4361111111111111
2200,94843,483815,0.9726666666666667
2201,94843,483815,1.5125000000000002
2202,94843,483815,0.6439999999999999
2203,94843,483815,1.6383333333333332
2204,103907,483585,-1.368809523809524
2205,103907,483585,-3.63
2206,103907,483585,-3.835
2207,96194,483197,1.023076923076923
2208,96194,483197,1.0184615384615383
2209,96194,483197,1.013076923076923
2210,95565,483287,4.489444444444445
2211,99286,483269,0.02071428571428571
2212,121015,491533,-2.9080952380952376
2213,97030,482339,-1.402
2214,97030,482339,0.615
2215,99306,483253,-2.3777777777777778
2216,96943,484480,-1.0838095238095238
2217,103907,483585,-3.8345238095238092
2218,97030,482339,3.7241666666666666
2219,97030,482339,5.192222222222221
2220,96943,484480,1.131904761904762
2221,96733,483623,0.9907692307692308
2222,97356,486163,5.783333333333333
2223,96942,486013,5.746078431372549
2224,97411,481741,0.3207142857142858
2225,101169,484711,-0.1742857142857143
2226,97114,485946,5.936666666666666
2227,97270,482004,2.6009523809523807
2228,98519,483217,0.53
2229,95322,482683,3.7583333333333333
2230,101169,484711,-0.2923809523809524
2231,97538,481332,-1.2283333333333333
2232,95629,480232,0.4919444444444445
2233,97538,481332,0.05472222222222223
2234,97538,481332,-0.22999999999999998
2235,99420,483424,-2.23
2236,96321,480032,0.09307692307692307
2237,128595,469036,-1.416888888888889
2238,95481,482498,5.806666666666668
2239,121200,491511,-2.76515873015873
2240,93895,479860,1.0452380952380953
2241,96834,484329,1.1455555555555554
2242,96753,482588,6.489583333333334
2243,100684,485670,3.0175
2244,97065,483001,-1.384102564102564
2245,95291,482123,4.952222222222222
2246,95692,482683,5.727058823529411
2247,97065,483001,0.8025641025641026
2248,95727,482651,5.163958333333334
2249,121013,491774,-2.8939024390243904
2250,95168,481563,4.486944444444444
2251,94249,480089,1.002857142857143
2252,97908,487171,1.9703703703703705
2253,96179,482008,5.792280701754387
2254,98143,486513,1.0825000000000002
2255,101133,484375,-0.3872222222222222
2256,96461,482233,6.459649122807018
2257,97223,484014,-1.2969230769230768
2258,97223,484014,0.8766666666666668
2259,93325,478963,-0.6705128205128207
2260,97223,484014,1.0471794871794873
2261,97223,484014,6.984871794871794
2262,97223,484014,7.0976923076923075
2263,93325,478963,0.9830769230769231
2264,133163,463583,-2.565263157894737
2265,131830,463179,-2.367777777777778
2266,96100,483573,5.366666666666666
2267,96974,484381,0.8866666666666666
2268,96008,483537,6.0200000000000005
2269,98381,485434,0.8047222222222222
2270,95881,483339,6.046666666666666
2271,121140,491788,-2.8319841269841266
2272,96181,483581,5.523333333333333
2273,96981,484375,-0.5327777777777778
2274,100883,487050,0.24
2275,100883,487050,0.5158333333333333
2276,97889,484970,0.9927777777777776
2277,96034,483343,6.096666666666666
2278,96034,483343,6.233333333333333
2279,97889,484970,-1.3694444444444445
2280,97868,486225,4.1
2281,130896,469377,-1.2254761904761904
2282,96733,483623,1.1833333333333331
2283,95468,480825,2.6423188405797107
2284,121012,491892,-3.000873015873016
2285,95149,484862,-0.32151515151515153
2286,95819,484595,0.5520512820512821
2287,101169,484711,-0.30476190476190473
2288,101169,484711,-0.27611111111111114
2289,101169,484711,-0.26944444444444443
2290,97269,485405,5.518395061728395
2291,97118,482210,0.5122222222222222
2292,97304,485379,6.632839506172842
2293,129586,467626,-1.3846153846153846
2294,95340,482368,5.313333333333334
2295,97118,482210,5.094444444444444
2296,96385,479673,0.9615151515151518
2297,121208,491874,-2.9704065040650405
2298,128328,466444,-1.3102222222222224
2299,132632,463243,-2.665714285714286
2300,96256,486565,1.5891666666666666
2301,128328,466444,-1.2122222222222223
2302,96030,483441,5.468333333333334
2303,97053,485085,1.2484615384615383
2304,133482,462713,-2.635185185185185
2305,95877,481819,0.7927777777777777
2306,95877,481819,5.639166666666667
2307,132696,464569,-2.891794871794872
2308,132696,464569,-2.899487179487179
2309,131830,463179,-2.7744444444444443
2310,96694,486347,3.034074074074075
2311,96675,486372,2.137592592592593
2312,133163,463583,-2.5454385964912283
2313,132714,467908,-1.0493055555555555
2314,96899,485542,6.433209876543209
2315,132357,469999,-1.1773333333333333
2316,131923,469314,-1.1312121212121211
2317,133127,468795,-1.0841176470588234
2318,99863,484691,0.7291666666666666
2319,130896,469377,-1.245111111111111
2320,95819,481244,nan
2321,95468,480825,0.732
2322,135897,463337,-1.0266666666666668
2323,137000,465854,-0.9700000000000001
2324,93921,482025,1.4235897435897438
2325,95149,484862,0.8793939393939394
2326,97846,480995,-2.111866666666666
2327,95819,484595,1.11
2328,95322,482683,3.15
2329,130815,466238,-1.1217948717948718
2330,97434,483108,0.5071794871794872
2331,133440,466526,-1.2130769230769232
2332,135620,466770,-1.0599999999999998
2333,99420,483424,2.3693333333333335
2334,97202,483211,6.815777777777779
2335,97440,485046,-1.0105555555555554
2336,96321,480032,-0.3920833333333333
2337,96944,484818,5.83525641025641
2338,121384,491668,-3.208333333333334
2339,97440,485046,1.1633333333333333
2340,96139,483089,5.976041666666666
2341,132632,463243,-2.1011111111111114
2342,97440,485046,7.00361111111111
2343,132632,463243,-2.614102564102564
2344,96834,484329,1.1716666666666666
2345,95100,482632,2.5470833333333336
2346,99092,485719,2.5419444444444443
2347,97342,484957,1.2466666666666668
2348,96459,484575,4.129012345679013
2349,97053,485085,-0.9484615384615384
2350,96331,484736,5.51
2351,99166,480943,-0.8157777777777777
2352,96138,485190,1.8145977011494252
2353,99166,480943,-0.5877777777777778
2354,101133,484375,-0.10777777777777779
2355,97216,483173,6.422291666666667
2356,97768,485934,-0.7083333333333334
2357,121287,491877,-3.0890243902439027
2358,96709,486326,3.946282051282051
2359,97437,480368,-0.24777777777777776
2360,132632,463243,-2.4895238095238095
2361,97990,484422,5.3130434782608695
2362,97241,485990,6.458974358974359
2363,97062,485047,4.972156862745098
2364,99286,483269,0.001666666666666667
2365,99286,483269,2.603809523809524
2366,97889,484970,0.8541666666666666
2367,97654,485836,5.1725490196078425
2368,96520,486382,-0.28250000000000003
2369,99306,483253,0.011666666666666667
2370,97291,485979,6.489411764705883
2371,97889,484970,0.6519444444444443
2372,97292,485856,5.756666666666667
2373,98137,481172,-0.3456666666666667
2374,96733,483623,6.306410256410255
2375,96834,484329,-0.8102777777777778
2376,95819,484595,1.4599999999999997
2377,99255,483741,-2.338888888888889
2378,97846,480995,3.0233333333333334
2379,95410,482862,4.192222222222223
2380,96742,486117,4.379999999999999
2381,100153,484280,-2.428888888888889
2382,100153,484280,-0.14564102564102563
2383,121348,491938,-3.0286507936507934
2384,95272,482599,3.582222222222222
2385,97010,486110,5.255
2386,97538,481332,0.1661904761904762
