,OBJECTNUMMER,Soortnaam_NL,Boomnummer,Soortnaam_WTS,Boomtype,Boomhoogte,Plantjaar,Eigenaar,Beheerder,Categorie,SOORT_KORT,SDVIEW,RADIUS,WKT_LNG_LAT,WKT_LAT_LNG,LNG,LAT,Unnamed: 17
80650,80651,Gewone haagbeuk,519412,Carpinus betulus,Boom niet vrij uitgroeiend,9 tot 12 m.,1970,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,3,POINT(4.898535 52.354495),POINT(52.354495 4.898535),4.898535,52.354495,
81374,81375,Kers (cultuurvariëteit),516590,Prunus `Spire`,Boom niet vrij uitgroeiend,tot 6 m.,0,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,1,POINT(4.8999 52.353835),POINT(52.353835 4.8999),4.8999,52.353835,
82256,82257,Zoete kers (cultuurvariëteit),517178,Prunus avium `Plena`,Boom niet vrij uitgroeiend,6 tot 9 m.,2014,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,2,POINT(4.893636 52.353859),POINT(52.353859 4.893636),4.893636,52.353859,
86688,86689,Gewone plataan,510470,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1911,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.898374 52.353918),POINT(52.353918 4.898374),4.898374,52.353918,
86812,86813,Trompetboom,510431,Catalpa bignonioides,Gekandelaberde boom,6 tot 9 m.,1950,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Catalpa,K,2,POINT(4.895992 52.353699),POINT(52.353699 4.895992),4.895992,52.353699,
86943,86944,Gewone plataan,510137,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1891,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.89547 52.353344),POINT(52.353344 4.89547),4.89547,52.353344,
86944,86945,Gewone plataan,510136,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1901,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.896569 52.353559),POINT(52.353559 4.896569),4.896569,52.353559,
87101,87102,Gewone plataan,510354,Platanus hispanica,Boom niet vrij uitgroeiend,15 tot 18 m.,1966,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,5,POINT(4.899427 52.354168),POINT(52.354168 4.899427),4.899427,52.354168,
87446,87447,Gewone plataan,510515,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1922,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.896347 52.353517),POINT(52.353517 4.896347),4.896347,52.353517,
89648,89649,Gewone haagbeuk (cultuurvariëteit),509398,Carpinus betulus `Fastigiata`,Boom niet vrij uitgroeiend,tot 6 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.893466 52.35487),POINT(52.35487 4.893466),4.893466,52.35487,
89756,89757,Gewone plataan,509377,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1901,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.899748 52.354452),POINT(52.354452 4.899748),4.899748,52.354452,
89771,89772,Gewone plataan,509112,Platanus hispanica,Boom niet vrij uitgroeiend,Onbekend,1976,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,1,POINT(4.899146 52.354085),POINT(52.354085 4.899146),4.899146,52.354085,
89772,89773,Gewone plataan,509111,Platanus hispanica,Boom niet vrij uitgroeiend,Onbekend,1976,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,1,POINT(4.898959 52.354046),POINT(52.354046 4.898959),4.898959,52.354046,
89773,89774,Gewone plataan,509110,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1911,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.898757 52.353998),POINT(52.353998 4.898757),4.898757,52.353998,
89774,89775,Gewone plataan,509109,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1911,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.898579 52.353958),POINT(52.353958 4.898579),4.898579,52.353958,
89775,89776,Gewone plataan,509108,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1911,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.898152 52.353873),POINT(52.353873 4.898152),4.898152,52.353873,
89779,89780,Gewone haagbeuk (cultuurvariëteit),509103,Carpinus betulus `Fastigiata`,Boom niet vrij uitgroeiend,tot 6 m.,1997,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.893583 52.354583),POINT(52.354583 4.893583),4.893583,52.354583,
89780,89781,Gewone haagbeuk (cultuurvariëteit),509102,Carpinus betulus `Fastigiata`,Boom niet vrij uitgroeiend,tot 6 m.,1997,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.893652 52.3546),POINT(52.3546 4.893652),4.893652,52.3546,
89781,89782,Gewone haagbeuk (cultuurvariëteit),509101,Carpinus betulus `Fastigiata`,Boom niet vrij uitgroeiend,tot 6 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.893554 52.354749),POINT(52.354749 4.893554),4.893554,52.354749,
89826,89827,Gewone plataan,509350,Platanus hispanica,Boom niet vrij uitgroeiend,15 tot 18 m.,1975,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,5,POINT(4.899866 52.354305),POINT(52.354305 4.899866),4.899866,52.354305,
89931,89932,Gewone plataan,509589,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1926,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.897909 52.353828),POINT(52.353828 4.897909),4.897909,52.353828,
89944,89945,Bolacacia,509323,Robinia pseudoacacia `Umbraculifera`,Knotboom,tot 6 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Robinia,Robinia,K,1,POINT(4.893486 52.354514),POINT(52.354514 4.893486),4.893486,52.354514,
89945,89946,Bolacacia,509322,Robinia pseudoacacia `Umbraculifera`,Knotboom,tot 6 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Robinia,Robinia,K,1,POINT(4.893332 52.354492),POINT(52.354492 4.893332),4.893332,52.354492,
89946,89947,Bolacacia,509321,Robinia pseudoacacia `Umbraculifera`,Knotboom,tot 6 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Robinia,Robinia,K,1,POINT(4.893196 52.354471),POINT(52.354471 4.893196),4.893196,52.354471,
89949,89950,Gewone plataan,509317,Platanus hispanica,Boom niet vrij uitgroeiend,Onbekend,1950,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,1,POINT(4.896125 52.353473),POINT(52.353473 4.896125),4.896125,52.353473,
89950,89951,Gewone plataan,509316,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1926,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.895901 52.353432),POINT(52.353432 4.895901),4.895901,52.353432,
89951,89952,Gewone plataan,509315,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1931,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.895646 52.353377),POINT(52.353377 4.895646),4.895646,52.353377,
90186,90187,Gewone haagbeuk (cultuurvariëteit),508999,Carpinus betulus `Fastigiata`,Boom niet vrij uitgroeiend,tot 6 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.8934 52.354855),POINT(52.354855 4.8934),4.8934,52.354855,
90187,90188,Gewone haagbeuk (cultuurvariëteit),508998,Carpinus betulus `Fastigiata`,Boom niet vrij uitgroeiend,tot 6 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.893454 52.354773),POINT(52.354773 4.893454),4.893454,52.354773,
90188,90189,Gewone haagbeuk (cultuurvariëteit),508997,Carpinus betulus `Fastigiata`,Boom niet vrij uitgroeiend,tot 6 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.893424 52.354815),POINT(52.354815 4.893424),4.893424,52.354815,
90189,90190,Gewone haagbeuk (cultuurvariëteit),508996,Carpinus betulus `Fastigiata`,Boom niet vrij uitgroeiend,tot 6 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.893483 52.354733),POINT(52.354733 4.893483),4.893483,52.354733,
90193,90194,Gewone plataan,508987,Platanus hispanica,Boom niet vrij uitgroeiend,Onbekend,1975,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,1,POINT(4.899649 52.354236),POINT(52.354236 4.899649),4.899649,52.354236,
90213,90214,Gewone plataan,509507,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1901,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.89953 52.354387),POINT(52.354387 4.89953),4.89953,52.354387,
90231,90232,Gewone haagbeuk (cultuurvariëteit),509238,Carpinus betulus `Fastigiata`,Boom niet vrij uitgroeiend,tot 6 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.893524 52.354792),POINT(52.354792 4.893524),4.893524,52.354792,
90232,90233,Gewone haagbeuk (cultuurvariëteit),509237,Carpinus betulus `Fastigiata`,Boom niet vrij uitgroeiend,tot 6 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.893497 52.354833),POINT(52.354833 4.893497),4.893497,52.354833,
90277,90278,Schietwilg (cultuurvariëteit),509480,Salix alba `Vitellina`,Gekandelaberde boom,Onbekend,1950,Gemeente Amsterdam,Stadsdeel Zuid,Salix,Salix,K,1,POINT(4.895248 52.353768),POINT(52.353768 4.895248),4.895248,52.353768,
90296,90297,Gewone plataan,508961,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1901,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.897254 52.3537),POINT(52.3537 4.897254),4.897254,52.3537,
90297,90298,Gewone plataan,508960,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1926,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.897034 52.353653),POINT(52.353653 4.897034),4.897034,52.353653,
90298,90299,Gewone plataan,508959,Platanus hispanica,Boom niet vrij uitgroeiend,Onbekend,1950,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,1,POINT(4.896769 52.3536),POINT(52.3536 4.896769),4.896769,52.3536,
90299,90300,Gewone plataan,508958,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1926,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.897709 52.353787),POINT(52.353787 4.897709),4.897709,52.353787,
90300,90301,Gewone plataan,508957,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1901,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.897474 52.353742),POINT(52.353742 4.897474),4.897474,52.353742,
236471,236472,Onbekend,0,Onbekend,,Onbekend,0,Gemeente Amsterdam,Stadsdeel Zuid,Onbekend,Onbekend,K,1,POINT(4.895636 52.354168),POINT(52.354168 4.895636),4.895636,52.354168,
236472,236473,Onbekend,0,Onbekend,,Onbekend,0,Gemeente Amsterdam,Stadsdeel Zuid,Onbekend,Onbekend,K,1,POINT(4.895636 52.354168),POINT(52.354168 4.895636),4.895636,52.354168,
236473,236474,Onbekend,0,Onbekend,,Onbekend,0,Gemeente Amsterdam,Stadsdeel Zuid,Onbekend,Onbekend,K,1,POINT(4.895636 52.354168),POINT(52.354168 4.895636),4.895636,52.354168,
243581,243582,Zwarte els,2276915,Alnus glutinosa,Boom niet vrij uitgroeiend,9 tot 12 m.,0,Gemeente Amsterdam,Stadsdeel Zuid,Alnus,Alnus,K,3,POINT(4.89587 52.354078),POINT(52.354078 4.89587),4.89587,52.354078,
243899,243900,Kraakwilg,2277106,Salix fragilis,Boom niet vrij uitgroeiend,6 tot 9 m.,0,Gemeente Amsterdam,Stadsdeel Zuid,Salix,Salix,K,2,POINT(4.894659 52.353949),POINT(52.353949 4.894659),4.894659,52.353949,
243903,243904,Noorse esdoorn (cultuurvariëteit),2278362,Acer platanoides cv.,Boom niet vrij uitgroeiend,18 tot 24 m.,0,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,7,POINT(4.897225 52.355153),POINT(52.355153 4.897225),4.897225,52.355153,
243942,243943,Gewone haagbeuk (cultuurvariëteit),2277956,Carpinus betulus `Frans Fontaine`,Boom niet vrij uitgroeiend,tot 6 m.,0,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.893191 52.355268),POINT(52.355268 4.893191),4.893191,52.355268,
243943,243944,Gewone haagbeuk (cultuurvariëteit),2277125,Carpinus betulus `Frans Fontaine`,Boom niet vrij uitgroeiend,tot 6 m.,0,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.893211 52.355226),POINT(52.355226 4.893211),4.893211,52.355226,
243981,243982,Gewone haagbeuk (cultuurvariëteit),2277957,Carpinus betulus `Frans Fontaine`,Boom niet vrij uitgroeiend,tot 6 m.,0,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.89323 52.355184),POINT(52.355184 4.89323),4.89323,52.355184,
243982,243983,Gewone haagbeuk (cultuurvariëteit),2277508,Carpinus betulus `Frans Fontaine`,Boom niet vrij uitgroeiend,tot 6 m.,0,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.89325 52.355142),POINT(52.355142 4.89325),4.89325,52.355142,
244133,244134,Tamme kastanje,2277250,Castanea sativa,Boom niet vrij uitgroeiend,tot 6 m.,0,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Castanea,K,1,POINT(4.897006 52.354761),POINT(52.354761 4.897006),4.897006,52.354761,
244157,244158,Japanse notenboom (cultuurvariëteit),2277264,Ginkgo biloba cv.,Boom niet vrij uitgroeiend,9 tot 12 m.,0,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Ginkgo,K,3,POINT(4.896362 52.354957),POINT(52.354957 4.896362),4.896362,52.354957,
245470,245471,Gewone beuk,2277918,Fagus sylvatica,Boom niet vrij uitgroeiend,tot 6 m.,0,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Fagus,K,1,POINT(4.898773 52.354291),POINT(52.354291 4.898773),4.898773,52.354291,
245484,245485,Gewone haagbeuk,2278280,Carpinus betulus,Boom niet vrij uitgroeiend,15 tot 18 m.,0,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,5,POINT(4.897933 52.354136),POINT(52.354136 4.897933),4.897933,52.354136,
245485,245486,Gewone beuk,2276716,Fagus sylvatica,Boom vrij uitgroeiend,18 tot 24 m.,0,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Fagus,K,7,POINT(4.897043 52.354102),POINT(52.354102 4.897043),4.897043,52.354102,
