,OBJECTNUMMER,Soortnaam_NL,Boomnummer,Soortnaam_WTS,Boomtype,Boomhoogte,Plantjaar,Eigenaar,Beheerder,Categorie,SOORT_KORT,SDVIEW,RADIUS,WKT_LNG_LAT,WKT_LAT_LNG,LNG,LAT,Unnamed: 17
112800,112801,Iep,481357,Ulmus,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(5.008505 52.348372),POINT(52.348372 5.008505),5.008505,52.348372,
112801,112802,Iep,481356,Ulmus,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.008368 52.348276),POINT(52.348276 5.008368),5.008368,52.348276,
112838,112839,Gewone plataan,481575,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(5.001219 52.351979),POINT(52.351979 5.001219),5.001219,52.351979,
112839,112840,Gewone plataan,481574,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(5.00105 52.352068),POINT(52.352068 5.00105),5.00105,52.352068,
112840,112841,Gewone plataan,481573,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(5.000887 52.352157),POINT(52.352157 5.000887),5.000887,52.352157,
112841,112842,Gewone plataan,481572,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(5.001585 52.351927),POINT(52.351927 5.001585),5.001585,52.351927,
112842,112843,Gewone plataan,481571,Platanus hispanica,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.001417 52.352015),POINT(52.352015 5.001417),5.001417,52.352015,
112843,112844,Gewone plataan,481570,Platanus hispanica,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.001249 52.352103),POINT(52.352103 5.001249),5.001249,52.352103,
112844,112845,Gewone plataan,481569,Platanus hispanica,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.001082 52.35219),POINT(52.35219 5.001082),5.001082,52.35219,
112845,112846,Gewone plataan,481568,Platanus hispanica,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.000922 52.352277),POINT(52.352277 5.000922),5.000922,52.352277,
112849,112850,Iep (cultuurvariëteit),481564,Ulmus `Columella`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.00857 52.347937),POINT(52.347937 5.00857),5.00857,52.347937,
112852,112853,Hollandse iep (cultuurvariëteit),481561,Ulmus hollandica `Pioneer`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.006726 52.347699),POINT(52.347699 5.006726),5.006726,52.347699,
112853,112854,Hollandse iep (cultuurvariëteit),481560,Ulmus hollandica `Groeneveld`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.006153 52.348005),POINT(52.348005 5.006153),5.006153,52.348005,
112854,112855,Iep (cultuurvariëteit),481559,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(5.005722 52.348234),POINT(52.348234 5.005722),5.005722,52.348234,
112886,112887,Iep (cultuurvariëteit),481558,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.005439 52.348386),POINT(52.348386 5.005439),5.005439,52.348386,
112887,112888,Iep (cultuurvariëteit),481557,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.00522 52.348627),POINT(52.348627 5.00522),5.00522,52.348627,
112888,112889,Iep (cultuurvariëteit),481556,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.005169 52.348708),POINT(52.348708 5.005169),5.005169,52.348708,
112889,112890,Iep (cultuurvariëteit),481555,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.004587 52.348838),POINT(52.348838 5.004587),5.004587,52.348838,
112890,112891,Iep (cultuurvariëteit),481554,Ulmus `Lobel`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.004305 52.348991),POINT(52.348991 5.004305),5.004305,52.348991,
112891,112892,Iep (cultuurvariëteit),481553,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.003581 52.349375),POINT(52.349375 5.003581),5.003581,52.349375,
112892,112893,Hollandse iep (cultuurvariëteit),481552,Ulmus hollandica `Groeneveld`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.003434 52.349451),POINT(52.349451 5.003434),5.003434,52.349451,
112893,112894,Iep (cultuurvariëteit),481551,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.002989 52.349687),POINT(52.349687 5.002989),5.002989,52.349687,
112894,112895,Iep (cultuurvariëteit),481550,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.001667 52.351501),POINT(52.351501 5.001667),5.001667,52.351501,
112897,112898,Iep (cultuurvariëteit),481547,Ulmus `Columella`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.006872 52.347622),POINT(52.347622 5.006872),5.006872,52.347622,
112898,112899,Iep (cultuurvariëteit),481546,Ulmus `Columella`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.00529 52.348464),POINT(52.348464 5.00529),5.00529,52.348464,
112899,112900,Iep (cultuurvariëteit),481545,Ulmus `Columella`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.004159 52.349069),POINT(52.349069 5.004159),5.004159,52.349069,
112902,112903,Iep (cultuurvariëteit),481542,Ulmus `Columella`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.005937 52.352293),POINT(52.352293 5.005937),5.005937,52.352293,
112932,112933,Iep (cultuurvariëteit),481541,Ulmus `Clusius`,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(5.006009 52.348083),POINT(52.348083 5.006009),5.006009,52.348083,
112933,112934,Iep (cultuurvariëteit),481540,Ulmus `Clusius`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.004874 52.348683),POINT(52.348683 5.004874),5.004874,52.348683,
112934,112935,Iep (cultuurvariëteit),481539,Ulmus `Clusius`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.003295 52.349528),POINT(52.349528 5.003295),5.003295,52.349528,
112935,112936,Iep (cultuurvariëteit),481538,Ulmus `Clusius`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.005775 52.352264),POINT(52.352264 5.005775),5.005775,52.352264,
112936,112937,Iep (cultuurvariëteit),481537,Ulmus `Homestead`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.005862 52.348158),POINT(52.348158 5.005862),5.005862,52.348158,
112937,112938,Iep (cultuurvariëteit),481536,Ulmus `Homestead`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.00473 52.348763),POINT(52.348763 5.00473),5.00473,52.348763,
112938,112939,Iep (cultuurvariëteit),481535,Ulmus `Homestead`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.003148 52.349604),POINT(52.349604 5.003148),5.003148,52.349604,
112940,112941,Iep (cultuurvariëteit),481533,Ulmus `Regal`,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(5.008067 52.34808),POINT(52.34808 5.008067),5.008067,52.34808,
112941,112942,Iep (cultuurvariëteit),481532,Ulmus `Homestead`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.008134 52.34829),POINT(52.34829 5.008134),5.008134,52.34829,
112942,112943,Iep (cultuurvariëteit),481531,Ulmus `Homestead`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.006546 52.349132),POINT(52.349132 5.006546),5.006546,52.349132,
112943,112944,Iep (cultuurvariëteit),481530,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.006022 52.349165),POINT(52.349165 5.006022),5.006022,52.349165,
112945,112946,Iep (cultuurvariëteit),481528,Ulmus `Homestead`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.006518 52.351986),POINT(52.351986 5.006518),5.006518,52.351986,
112946,112947,Iep (cultuurvariëteit),481527,Ulmus `Homestead`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.005631 52.352339),POINT(52.352339 5.005631),5.005631,52.352339,
112947,112948,Hollandse iep (cultuurvariëteit),481526,Ulmus hollandica `Pioneer`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.004012 52.349143),POINT(52.349143 5.004012),5.004012,52.349143,
112948,112949,Hollandse iep (cultuurvariëteit),481525,Ulmus hollandica `Pioneer`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.00842 52.348017),POINT(52.348017 5.00842),5.00842,52.348017,
112983,112984,Hollandse iep (cultuurvariëteit),481521,Ulmus hollandica `Pioneer`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.005788 52.35237),POINT(52.35237 5.005788),5.005788,52.35237,
112984,112985,Iep (cultuurvariëteit),481520,Ulmus `Regal`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.006584 52.347775),POINT(52.347775 5.006584),5.006584,52.347775,
112985,112986,Iep (cultuurvariëteit),481519,Ulmus `Regal`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.003869 52.34922),POINT(52.34922 5.003869),5.003869,52.34922,
112988,112989,Iep (cultuurvariëteit),481516,Ulmus `Regal`,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(5.008201 52.348009),POINT(52.348009 5.008201),5.008201,52.348009,
112989,112990,Iep (cultuurvariëteit),481515,Ulmus `Regal`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.00799 52.348366),POINT(52.348366 5.00799),5.00799,52.348366,
112990,112991,Iep (cultuurvariëteit),481514,Ulmus `Regal`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.005865 52.349187),POINT(52.349187 5.005865),5.005865,52.349187,
112991,112992,Iep (cultuurvariëteit),481513,Ulmus `Regal`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.006403 52.34921),POINT(52.34921 5.006403),5.006403,52.34921,
112994,112995,Iep,481510,Ulmus,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.006362 52.351958),POINT(52.351958 5.006362),5.006362,52.351958,
112995,112996,Iep,481509,Ulmus,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.005651 52.352446),POINT(52.352446 5.005651),5.005651,52.352446,
113036,113037,Iep (cultuurvariëteit),481507,Ulmus `Regal`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.00795 52.348),POINT(52.348 5.00795),5.00795,52.348,
113037,113038,Iep (cultuurvariëteit),481506,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.007844 52.348443),POINT(52.348443 5.007844),5.007844,52.348443,
113038,113039,Iep (cultuurvariëteit),481505,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.006265 52.349286),POINT(52.349286 5.006265),5.006265,52.349286,
113039,113040,Iep (cultuurvariëteit),481504,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(5.005924 52.349093),POINT(52.349093 5.005924),5.005924,52.349093,
113040,113041,Iep (cultuurvariëteit),481503,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.006376 52.352064),POINT(52.352064 5.006376),5.006376,52.352064,
113041,113042,Iep (cultuurvariëteit),481502,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.005485 52.352416),POINT(52.352416 5.005485),5.005485,52.352416,
113043,113044,Iep (cultuurvariëteit),481500,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.005578 52.348312),POINT(52.348312 5.005578),5.005578,52.348312,
113044,113045,Iep (cultuurvariëteit),481499,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.005333 52.348705),POINT(52.348705 5.005333),5.005333,52.348705,
113045,113046,Iep (cultuurvariëteit),481498,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.004448 52.348913),POINT(52.348913 5.004448),5.004448,52.348913,
113047,113048,Iep (cultuurvariëteit),481496,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.007555 52.348596),POINT(52.348596 5.007555),5.007555,52.348596,
113049,113050,Iep (cultuurvariëteit),481494,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.006234 52.352138),POINT(52.352138 5.006234),5.006234,52.352138,
113050,113051,Iep (cultuurvariëteit),481493,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.005318 52.352506),POINT(52.352506 5.005318),5.005318,52.352506,
113051,113052,Iep (cultuurvariëteit),481492,Ulmus `Cathedral`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.007396 52.347613),POINT(52.347613 5.007396),5.007396,52.347613,
113061,113062,Witte abeel,482057,Populus alba,Boom niet vrij uitgroeiend,12 tot 15 m.,1996,Gemeente Amsterdam,Stadsdeel Oost,Populus,Populus,M,4,POINT(5.003342 52.348357),POINT(52.348357 5.003342),5.003342,52.348357,
113062,113063,Pluimes,482056,Fraxinus ornus,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Fraxinus,Fraxinus,M,1,POINT(4.999618 52.353663),POINT(52.353663 4.999618),4.999618,52.353663,
113063,113064,Pluimes,482055,Fraxinus ornus,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Fraxinus,Fraxinus,M,1,POINT(4.999806 52.353603),POINT(52.353603 4.999806),4.999806,52.353603,
113064,113065,Pluimes,482054,Fraxinus ornus,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Fraxinus,Fraxinus,M,1,POINT(4.999895 52.353576),POINT(52.353576 4.999895),4.999895,52.353576,
113065,113066,Pluimes,482053,Fraxinus ornus,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Fraxinus,Fraxinus,M,1,POINT(4.999722 52.353628),POINT(52.353628 4.999722),4.999722,52.353628,
113080,113081,Iep (cultuurvariëteit),481754,Ulmus `Columella`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.001575 52.35304),POINT(52.35304 5.001575),5.001575,52.35304,
113081,113082,Iep (cultuurvariëteit),481753,Ulmus `Columella`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.001463 52.352961),POINT(52.352961 5.001463),5.001463,52.352961,
113082,113083,Iep (cultuurvariëteit),481752,Ulmus `Columella`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.001348 52.352876),POINT(52.352876 5.001348),5.001348,52.352876,
113083,113084,Iep (cultuurvariëteit),481751,Ulmus `Columella`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.001231 52.352796),POINT(52.352796 5.001231),5.001231,52.352796,
113084,113085,Iep (cultuurvariëteit),481750,Ulmus `Columella`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.001107 52.352718),POINT(52.352718 5.001107),5.001107,52.352718,
113085,113086,Iep (cultuurvariëteit),481749,Ulmus `Columella`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.000996 52.352637),POINT(52.352637 5.000996),5.000996,52.352637,
113086,113087,Tulpenboom,481748,Liriodendron tulipifera,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liriodendron,M,2,POINT(5.001332 52.353065),POINT(52.353065 5.001332),5.001332,52.353065,
113087,113088,Tulpenboom,481747,Liriodendron tulipifera,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liriodendron,M,2,POINT(5.001183 52.352962),POINT(52.352962 5.001183),5.001183,52.352962,
113089,113090,Iep (cultuurvariëteit),481491,Ulmus `Cathedral`,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(5.006443 52.347851),POINT(52.347851 5.006443),5.006443,52.347851,
113090,113091,Iep (cultuurvariëteit),481490,Ulmus `Cathedral`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.005283 52.348795),POINT(52.348795 5.005283),5.005283,52.348795,
113091,113092,Iep (cultuurvariëteit),481489,Ulmus `Cathedral`,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(5.003723 52.349299),POINT(52.349299 5.003723),5.003723,52.349299,
113092,113093,Iep (cultuurvariëteit),481488,Ulmus `Cathedral`,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(5.002844 52.349766),POINT(52.349766 5.002844),5.002844,52.349766,
113093,113094,Iep (cultuurvariëteit),481487,Ulmus `Cathedral`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.005515 52.35252),POINT(52.35252 5.005515),5.005515,52.35252,
113094,113095,Iep (cultuurvariëteit),481486,Ulmus `Cathedral`,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(5.006205 52.352033),POINT(52.352033 5.006205),5.006205,52.352033,
113098,113099,Iep (cultuurvariëteit),481482,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.006091 52.352219),POINT(52.352219 5.006091),5.006091,52.352219,
113099,113100,Iep (cultuurvariëteit),481481,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.005183 52.352578),POINT(52.352578 5.005183),5.005183,52.352578,
113100,113101,Iep (cultuurvariëteit),481480,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.001515 52.351513),POINT(52.351513 5.001515),5.001515,52.351513,
113101,113102,Iep (cultuurvariëteit),481479,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.006296 52.34793),POINT(52.34793 5.006296),5.006296,52.34793,
113105,113106,Iep (cultuurvariëteit),481475,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.006063 52.352111),POINT(52.352111 5.006063),5.006063,52.352111,
113136,113137,Amberboom (cultuurvariëteit),481744,Liquidambar styraciflua `Worplesdon`,Boom niet vrij uitgroeiend,tot 6 m.,2004,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liquidambar,M,1,POINT(4.988701 52.355942),POINT(52.355942 4.988701),4.988701,52.355942,
113137,113138,Amberboom (cultuurvariëteit),481742,Liquidambar styraciflua `Worplesdon`,Boom niet vrij uitgroeiend,tot 6 m.,2004,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liquidambar,M,1,POINT(4.989201 52.356235),POINT(52.356235 4.989201),4.989201,52.356235,
113138,113139,Tulpenboom,481741,Liriodendron tulipifera,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liriodendron,M,1,POINT(4.987577 52.357668),POINT(52.357668 4.987577),4.987577,52.357668,
113139,113140,Oosterse plataan,481740,Platanus orientalis,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(4.995377 52.357658),POINT(52.357658 4.995377),4.995377,52.357658,
113140,113141,Witte paardenkastanje,481739,Aesculus hippocastanum,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.995224 52.357747),POINT(52.357747 4.995224),4.995224,52.357747,
113141,113142,Zilverlinde,481738,Tilia tomentosa,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,1,POINT(4.995216 52.357605),POINT(52.357605 4.995216),4.995216,52.357605,
113142,113143,Iep (cultuurvariëteit),481737,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(4.995077 52.357652),POINT(52.357652 4.995077),4.995077,52.357652,
113143,113144,Oosterse beuk,481736,Fagus orientalis,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Overig,Fagus,M,1,POINT(4.995008 52.357553),POINT(52.357553 4.995008),4.995008,52.357553,
113144,113145,Witte paardenkastanje,481735,Aesculus hippocastanum,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.99484 52.357506),POINT(52.357506 4.99484),4.99484,52.357506,
113145,113146,Rode esdoorn,481734,Acer rubrum,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Acer,Acer,M,1,POINT(4.994853 52.357395),POINT(52.357395 4.994853),4.994853,52.357395,
113146,113147,Rode esdoorn,481733,Acer rubrum,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Acer,Acer,M,1,POINT(4.99468 52.357392),POINT(52.357392 4.99468),4.99468,52.357392,
