,OBJECTNUMMER,Soortnaam_NL,Boomnummer,Soortnaam_WTS,Boomtype,Boomhoogte,Plantjaar,Eigenaar,Beheerder,Categorie,SOORT_KORT,SDVIEW,RADIUS,WKT_LNG_LAT,WKT_LAT_LNG,LNG,LAT,Unnamed: 17
234277,234278,Iep (cultuurvariëteit),340271,Ulmus `Rebona`,Boom niet vrij uitgroeiend,9 tot 12 m.,2012,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.899338 52.374888),POINT(52.374888 4.899338),4.899338,52.374888,
234278,234279,Huntingdon-iep,340270,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899759 52.374898),POINT(52.374898 4.899759),4.899759,52.374898,
234279,234280,Huntingdon-iep,340269,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.90191 52.374947),POINT(52.374947 4.90191),4.90191,52.374947,
234280,234281,Iep (cultuurvariëteit),340268,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899826 52.374961),POINT(52.374961 4.899826),4.899826,52.374961,
234281,234282,Huntingdon-iep,340267,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.901409 52.374972),POINT(52.374972 4.901409),4.901409,52.374972,
234282,234283,Huntingdon-iep,340266,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.902698 52.374549),POINT(52.374549 4.902698),4.902698,52.374549,
234283,234284,Hollandse iep (cultuurvariëteit),340053,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,15 tot 18 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.907844 52.372441),POINT(52.372441 4.907844),4.907844,52.372441,
234284,234285,Huntingdon-iep,340052,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.904988 52.372448),POINT(52.372448 4.904988),4.904988,52.372448,
234285,234286,Hollandse iep (cultuurvariëteit),340051,Ulmus hollandica `Groeneveld`,Boom niet vrij uitgroeiend,12 tot 15 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.906543 52.372473),POINT(52.372473 4.906543),4.906543,52.372473,
234286,234287,Hollandse iep (cultuurvariëteit),340049,Ulmus hollandica `Commelin`,Boom niet vrij uitgroeiend,18 tot 24 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.906131 52.372549),POINT(52.372549 4.906131),4.906131,52.372549,
234287,234288,Huntingdon-iep,340048,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.903743 52.373143),POINT(52.373143 4.903743),4.903743,52.373143,
234288,234289,Iep (cultuurvariëteit),340047,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,2002,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.903829 52.373094),POINT(52.373094 4.903829),4.903829,52.373094,
234289,234290,Huntingdon-iep,340046,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,18 tot 24 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.903969 52.373019),POINT(52.373019 4.903969),4.903969,52.373019,
234290,234291,Huntingdon-iep,340045,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.904868 52.373255),POINT(52.373255 4.904868),4.904868,52.373255,
234291,234292,Huntingdon-iep,340044,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.905054 52.373151),POINT(52.373151 4.905054),4.905054,52.373151,
234292,234293,Huntingdon-iep,340043,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,18 tot 24 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.905206 52.373064),POINT(52.373064 4.905206),4.905206,52.373064,
234293,234294,Huntingdon-iep,340042,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,18 tot 24 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.905357 52.372984),POINT(52.372984 4.905357),4.905357,52.372984,
234294,234295,Gewone haagbeuk,340041,Carpinus betulus,Boom niet vrij uitgroeiend,9 tot 12 m.,1994,Gemeente Amsterdam,Stadsdeel Centrum,Carpinus,Carpinus,A,3,POINT(4.905372 52.373191),POINT(52.373191 4.905372),4.905372,52.373191,
234295,234296,Iep (cultuurvariëteit),340040,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,2002,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.906721 52.373288),POINT(52.373288 4.906721),4.906721,52.373288,
234296,234297,Iep (cultuurvariëteit),339821,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,2001,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.901388 52.370815),POINT(52.370815 4.901388),4.901388,52.370815,
234297,234298,Hollandse iep (cultuurvariëteit),339820,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,18 tot 24 m.,1920,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.904094 52.370834),POINT(52.370834 4.904094),4.904094,52.370834,
234298,234299,Iep (cultuurvariëteit),339819,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,2000,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.902805 52.370838),POINT(52.370838 4.902805),4.902805,52.370838,
234299,234300,Huntingdon-iep,339818,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.896134 52.370815),POINT(52.370815 4.896134),4.896134,52.370815,
234301,234302,Hollandse iep (cultuurvariëteit),339816,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,18 tot 24 m.,1920,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.895854 52.370498),POINT(52.370498 4.895854),4.895854,52.370498,
234302,234303,Huntingdon-iep,339815,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.89592 52.370571),POINT(52.370571 4.89592),4.89592,52.370571,
234303,234304,Hollandse iep (cultuurvariëteit),339814,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,18 tot 24 m.,1930,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.896048 52.37048),POINT(52.37048 4.896048),4.896048,52.37048,
234304,234305,Hollandse iep (cultuurvariëteit),339813,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,15 tot 18 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.896162 52.370605),POINT(52.370605 4.896162),4.896162,52.370605,
234305,234306,Iep (cultuurvariëteit),339812,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,1992,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.898057 52.370523),POINT(52.370523 4.898057),4.898057,52.370523,
234306,234307,Huntingdon-iep,339811,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.898138 52.370603),POINT(52.370603 4.898138),4.898138,52.370603,
234307,234308,Huntingdon-iep,339810,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.898508 52.370478),POINT(52.370478 4.898508),4.898508,52.370478,
234308,234309,Huntingdon-iep,339809,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1978,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.898589 52.370573),POINT(52.370573 4.898589),4.898589,52.370573,
234309,234310,Iep (cultuurvariëteit),339808,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.898688 52.370675),POINT(52.370675 4.898688),4.898688,52.370675,
234463,234464,Hollandse iep (cultuurvariëteit),340940,Ulmus hollandica `Commelin`,Boom niet vrij uitgroeiend,12 tot 15 m.,1965,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.900324 52.368929),POINT(52.368929 4.900324),4.900324,52.368929,
234464,234465,Huntingdon-iep,340939,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.902479 52.368945),POINT(52.368945 4.902479),4.902479,52.368945,
234465,234466,Iep (cultuurvariëteit),340938,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.897055 52.369498),POINT(52.369498 4.897055),4.897055,52.369498,
234466,234467,Veldiep,340937,Ulmus minor,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.897162 52.369613),POINT(52.369613 4.897162),4.897162,52.369613,
234467,234468,Iep (cultuurvariëteit),340936,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.897509 52.369426),POINT(52.369426 4.897509),4.897509,52.369426,
234468,234469,Iep (cultuurvariëteit),340935,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.897614 52.369536),POINT(52.369536 4.897614),4.897614,52.369536,
234469,234470,Iep (cultuurvariëteit),340934,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.897678 52.369605),POINT(52.369605 4.897678),4.897678,52.369605,
234470,234471,Huntingdon-iep,340933,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.898807 52.369585),POINT(52.369585 4.898807),4.898807,52.369585,
234471,234472,Hollandse iep (cultuurvariëteit),340932,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,15 tot 18 m.,1940,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.898922 52.369448),POINT(52.369448 4.898922),4.898922,52.369448,
234472,234473,Huntingdon-iep,340931,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899025 52.369559),POINT(52.369559 4.899025),4.899025,52.369559,
234473,234474,Huntingdon-iep,340930,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.89942 52.369616),POINT(52.369616 4.89942),4.89942,52.369616,
234474,234475,Huntingdon-iep,340929,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.899626 52.369576),POINT(52.369576 4.899626),4.899626,52.369576,
234475,234476,Iep (cultuurvariëteit),340928,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899778 52.369509),POINT(52.369509 4.899778),4.899778,52.369509,
234476,234477,Huntingdon-iep,340927,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899932 52.36944),POINT(52.36944 4.899932),4.899932,52.36944,
234478,234479,Huntingdon-iep,340712,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899626 52.367328),POINT(52.367328 4.899626),4.899626,52.367328,
234479,234480,Huntingdon-iep,340711,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1978,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899122 52.367928),POINT(52.367928 4.899122),4.899122,52.367928,
234480,234481,Hollandse iep (cultuurvariëteit),340710,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,18 tot 24 m.,1920,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.898487 52.367943),POINT(52.367943 4.898487),4.898487,52.367943,
234481,234482,Iep (cultuurvariëteit),340709,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,9 tot 12 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.897559 52.367971),POINT(52.367971 4.897559),4.897559,52.367971,
234482,234483,Iep (cultuurvariëteit),340708,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.897352 52.368008),POINT(52.368008 4.897352),4.897352,52.368008,
234483,234484,Hollandse iep (cultuurvariëteit),340707,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,18 tot 24 m.,1920,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.898604 52.368057),POINT(52.368057 4.898604),4.898604,52.368057,
234484,234485,Iep (cultuurvariëteit),340706,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,9 tot 12 m.,1989,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.897642 52.368064),POINT(52.368064 4.897642),4.897642,52.368064,
234485,234486,Huntingdon-iep,340705,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.896242 52.368089),POINT(52.368089 4.896242),4.896242,52.368089,
234486,234487,Iep (cultuurvariëteit),340704,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.897439 52.368111),POINT(52.368111 4.897439),4.897439,52.368111,
234487,234488,Hollandse iep (cultuurvariëteit),340703,Ulmus hollandica `Commelin`,Boom niet vrij uitgroeiend,12 tot 15 m.,1965,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899482 52.368156),POINT(52.368156 4.899482),4.899482,52.368156,
234488,234489,Huntingdon-iep,340702,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.896306 52.368161),POINT(52.368161 4.896306),4.896306,52.368161,
234503,234504,Huntingdon-iep,340265,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.902731 52.374627),POINT(52.374627 4.902731),4.902731,52.374627,
234504,234505,Huntingdon-iep,340264,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.902752 52.374689),POINT(52.374689 4.902752),4.902752,52.374689,
234505,234506,Huntingdon-iep,340263,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.903591 52.374553),POINT(52.374553 4.903591),4.903591,52.374553,
234506,234507,Hollandse iep (cultuurvariëteit),340262,Ulmus hollandica `Commelin`,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.903627 52.374645),POINT(52.374645 4.903627),4.903627,52.374645,
234507,234508,Hollandse iep (cultuurvariëteit),340251,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,18 tot 24 m.,1920,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.897404 52.374441),POINT(52.374441 4.897404),4.897404,52.374441,
234508,234509,Iep (cultuurvariëteit),340039,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,1999,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.906843 52.373219),POINT(52.373219 4.906843),4.906843,52.373219,
234509,234510,Huntingdon-iep,340038,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.90697 52.373147),POINT(52.373147 4.90697),4.90697,52.373147,
234510,234511,Hollandse iep (cultuurvariëteit),340036,Ulmus hollandica `Commelin`,Boom niet vrij uitgroeiend,12 tot 15 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.907565 52.373024),POINT(52.373024 4.907565),4.907565,52.373024,
234511,234512,Iep (cultuurvariëteit),340033,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,2002,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.907352 52.372192),POINT(52.372192 4.907352),4.907352,52.372192,
234512,234513,Iep (cultuurvariëteit),340031,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,2000,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.905399 52.372219),POINT(52.372219 4.905399),4.905399,52.372219,
234513,234514,Iep (cultuurvariëteit),340030,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,2002,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.907507 52.372268),POINT(52.372268 4.907507),4.907507,52.372268,
234514,234515,Huntingdon-iep,340029,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.905266 52.372294),POINT(52.372294 4.905266),4.905266,52.372294,
234515,234516,Iep (cultuurvariëteit),340028,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,2002,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.907678 52.372352),POINT(52.372352 4.907678),4.907678,52.372352,
234516,234517,Huntingdon-iep,340027,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1955,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.905105 52.372382),POINT(52.372382 4.905105),4.905105,52.372382,
234517,234518,Iep (cultuurvariëteit),340026,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,2002,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.902312 52.371738),POINT(52.371738 4.902312),4.902312,52.371738,
234518,234519,Iep (cultuurvariëteit),340025,Ulmus `Clusius`,Boom niet vrij uitgroeiend,6 tot 9 m.,2002,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.902356 52.371851),POINT(52.371851 4.902356),4.902356,52.371851,
234519,234520,Iep (cultuurvariëteit),339807,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2012,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.901907 52.370444),POINT(52.370444 4.901907),4.901907,52.370444,
234520,234521,Huntingdon-iep,339806,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,9 tot 12 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.902073 52.370517),POINT(52.370517 4.902073),4.902073,52.370517,
234521,234522,Hollandse iep (cultuurvariëteit),339805,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,15 tot 18 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.902227 52.370586),POINT(52.370586 4.902227),4.902227,52.370586,
234522,234523,Huntingdon-iep,339804,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.902375 52.370648),POINT(52.370648 4.902375),4.902375,52.370648,
234523,234524,Huntingdon-iep,339803,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.90324 52.370479),POINT(52.370479 4.90324),4.90324,52.370479,
234524,234525,Huntingdon-iep,339802,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1970,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.903525 52.370592),POINT(52.370592 4.903525),4.903525,52.370592,
234525,234526,Iep (cultuurvariëteit),339801,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.90366 52.370649),POINT(52.370649 4.90366),4.90366,52.370649,
234526,234527,Huntingdon-iep,339800,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.903786 52.3707),POINT(52.3707 4.903786),4.903786,52.3707,
234527,234528,Bolacacia,339799,Robinia pseudoacacia `Umbraculifera`,Knotboom,tot 6 m.,2000,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,1,POINT(4.904025 52.370675),POINT(52.370675 4.904025),4.904025,52.370675,
234528,234529,Bolacacia,339798,Robinia pseudoacacia `Umbraculifera`,Knotboom,tot 6 m.,2000,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,1,POINT(4.904111 52.370596),POINT(52.370596 4.904111),4.904111,52.370596,
234529,234530,Bolacacia,339797,Robinia pseudoacacia `Umbraculifera`,Knotboom,tot 6 m.,2000,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,1,POINT(4.9042 52.370517),POINT(52.370517 4.9042),4.9042,52.370517,
234530,234531,Monumentaaliep,339796,Ulmus minor `Sarniensis`,Boom niet vrij uitgroeiend,18 tot 24 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.90501 52.37056),POINT(52.37056 4.90501),4.90501,52.37056,
234531,234532,Monumentaaliep,339795,Ulmus minor `Sarniensis`,Boom niet vrij uitgroeiend,18 tot 24 m.,1950,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.905184 52.370634),POINT(52.370634 4.905184),4.905184,52.370634,
234532,234533,Iep (cultuurvariëteit),339794,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,2002,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.905333 52.370696),POINT(52.370696 4.905333),4.905333,52.370696,
234688,234689,Huntingdon-iep,340926,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,12 tot 15 m.,1975,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.899939 52.369601),POINT(52.369601 4.899939),4.899939,52.369601,
234689,234690,Huntingdon-iep,340925,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,15 tot 18 m.,1960,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.900059 52.369536),POINT(52.369536 4.900059),4.900059,52.369536,
234690,234691,Iep (cultuurvariëteit),340924,Ulmus `Lobel`,Boom niet vrij uitgroeiend,15 tot 18 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,5,POINT(4.901579 52.369318),POINT(52.369318 4.901579),4.901579,52.369318,
234691,234692,Esdoorn (cultuurvariëteit),340923,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,3,POINT(4.906173 52.36935),POINT(52.36935 4.906173),4.906173,52.36935,
234692,234693,Esdoorn (cultuurvariëteit),340922,Acer freemanii `Elegant`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,3,POINT(4.906572 52.369364),POINT(52.369364 4.906572),4.906572,52.369364,
234693,234694,Huntingdon-iep,340921,Ulmus hollandica `Vegeta`,Boom niet vrij uitgroeiend,18 tot 24 m.,1965,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,7,POINT(4.900877 52.369342),POINT(52.369342 4.900877),4.900877,52.369342,
234694,234695,Iep (cultuurvariëteit),340920,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.898821 52.369342),POINT(52.369342 4.898821),4.898821,52.369342,
234695,234696,Hollandse iep (cultuurvariëteit),340919,Ulmus hollandica `Commelin`,Boom niet vrij uitgroeiend,12 tot 15 m.,1978,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.900479 52.369355),POINT(52.369355 4.900479),4.900479,52.369355,
