D06486 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06486;
2004-12-01 12:00;-,41;
2004-10-19 12:00;-,39;
2004-09-16 12:00;-,38;
2004-07-06 12:00;-,37;
2004-05-12 12:00;-,47;
2004-03-18 12:00;-,43;
2004-02-03 12:00;-,29;
2003-11-24 12:00;-,34;
2003-10-20 12:00;-,44;
2003-09-03 12:00;-,43;
2003-07-03 12:00;-,36;
2003-04-23 12:00;-,47;
2003-03-11 12:00;-,42;
2003-02-04 12:00;-,38;
2002-11-25 12:00;-,42;
2002-10-03 12:00;-,48;
2002-07-29 12:00;-,49;
2002-05-30 12:00;-,51;
2002-03-14 12:00;-,44;
2002-01-31 12:00;-,41;
2001-11-30 12:00;-,33;
2001-11-09 12:00;-,38;
2001-09-27 12:00;-,39;
2001-09-07 12:00;-,35;
2001-08-07 12:00;-,44;
2001-05-29 12:00;-,47;
2001-05-11 12:00;-,46;
2001-03-26 12:00;-,42;
2001-03-02 12:00;-,49;
2001-02-05 12:00;-,32;
2000-11-28 12:00;-,41;
2000-11-03 12:00;-,41;
2000-09-27 12:00;-,41;
2000-09-08 12:00;-,45;
2000-07-26 12:00;-,45;
2000-07-07 12:00;-,5;
2000-05-31 12:00;-,38;
2000-05-04 12:00;-,5;
2000-03-31 12:00;-,47;
2000-03-03 12:00;-,35;
2000-01-31 12:00;-,47;
1999-11-24 12:00;-,44;
1997-11-04 12:00;-,61;
1997-09-04 12:00;-,59;
1997-05-23 12:00;-,62;
1997-04-25 12:00;-,62;
1997-02-26 12:00;-,57;
1997-01-28 12:00;-,69;
1996-10-31 12:00;-,56;
1996-09-12 12:00;-,57;
1996-07-25 12:00;-,58;
1996-03-05 12:00;-,6;
1995-11-29 12:00;-,65;
1995-10-03 12:00;-,65;
1995-07-26 12:00;-,63;
1995-06-07 12:00;-,62;
1995-04-19 12:00;-,6;
1995-03-02 12:00;-,62;
1995-02-08 12:00;-,52;
1995-01-20 12:00;-,6;
1994-11-25 12:00;-,65;
1994-09-29 12:00;-,56;
1994-08-04 12:00;-,5;
1994-06-02 12:00;-,56;
1994-04-13 12:00;-,56;
1994-02-09 12:00;-,58;
1993-11-23 12:00;-,61;
1993-09-28 12:00;-,47;
1993-08-17 12:00;-,59;
1993-06-01 12:00;-,56;
1993-04-20 12:00;-,56;
1993-02-11 12:00;-,59;
1992-12-03 12:00;-,54;
1992-09-30 12:00;-,61;
1992-07-07 12:00;-,58;
1992-04-27 12:00;-,54;
1992-02-17 12:00;-,65;
1991-11-18 12:00;-,56;
1991-09-25 12:00;-,57;
1991-07-25 12:00;-,52;
1991-05-22 12:00;-,6;
1991-04-11 12:00;-,62;
1991-02-01 12:00;-,61;
1990-11-22 12:00;-,52;
1990-08-29 00:00;-,55;
