E06306 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06306;
2004-11-02 12:00;-0,53;
2004-09-20 12:00;-0,60;
2004-07-07 12:00;-0,54;
2004-05-12 12:00;-0,53;
2004-03-22 12:00;-0,50;
2004-02-04 12:00;-0,45;
2003-11-25 12:00;-0,49;
2003-10-21 12:00;-0,56;
2003-09-04 12:00;-0,64;
2003-07-23 12:00;-0,62;
2003-04-28 12:00;-0,55;
2003-03-12 12:00;-0,53;
2003-02-05 12:00;-0,44;
2002-12-06 12:00;-0,54;
2002-09-30 12:00;-0,61;
2002-08-01 12:00;-0,55;
2002-03-19 12:00;-0,43;
2002-02-04 12:00;-0,42;
2001-11-26 12:00;-0,48;
2001-10-03 00:00;-0,72;
2001-10-01 12:00;-0,39;
2001-08-09 12:00;-0,51;
2001-06-05 12:00;-0,47;
2001-04-09 12:00;-0,41;
2001-02-06 12:00;-0,38;
2000-12-06 12:00;-0,36;
2000-10-03 12:00;-0,41;
2000-07-24 12:00;-0,43;
2000-06-19 12:00;-0,49;
2000-03-29 12:00;-0,40;
2000-02-07 12:00;-0,35;
1999-11-23 12:00;-0,40;
1999-09-07 12:00;-0,53;
1999-07-06 12:00;-0,50;
1999-04-27 12:00;-0,41;
1999-03-01 12:00;-0,39;
1998-12-01 12:00;-0,50;
1998-09-15 12:00;-0,36;
1998-07-10 12:00;-0,50;
1998-05-06 12:00;-0,50;
1998-02-05 12:00;-0,53;
1997-12-10 12:00;-0,49;
1997-11-26 12:00;-0,55;
1997-09-08 12:00;-0,53;
1997-07-07 12:00;-0,43;
1997-05-12 12:00;-0,51;
1997-03-04 12:00;-0,43;
1997-01-30 12:00;-0,59;
1996-11-07 12:00;-0,47;
1996-09-11 12:00;-0,62;
1996-07-17 12:00;-0,56;
1996-05-20 12:00;-0,56;
1996-02-06 12:00;-0,62;
1996-01-09 12:00;-0,60;
1995-12-18 12:00;-0,63;
1995-10-30 12:00;-0,62;
1995-08-25 12:00;-0,66;
1995-06-09 12:00;-0,50;
1995-04-10 12:00;-0,45;
1995-01-31 12:00;-0,33;
1994-12-13 12:00;-0,48;
1994-11-03 12:00;-0,37;
1994-08-24 12:00;-0,59;
1994-06-06 12:00;-0,50;
1994-04-05 12:00;-0,27;
1994-01-31 12:00;-0,45;
1994-01-03 12:00;-0,43;
1993-11-08 12:00;-0,50;
1993-08-24 12:00;-0,58;
1993-06-09 12:00;-0,58;
1993-04-05 12:00;-0,58;
1993-01-25 12:00;-0,49;
1992-11-02 12:00;-0,49;
1992-09-21 12:00;-0,54;
1992-07-20 12:00;-0,53;
1992-05-18 12:00;-0,53;
1992-03-17 12:00;-0,54;
1992-01-30 12:00;-0,60;
1991-10-28 12:00;-0,58;
1991-08-14 12:00;-0,60;
1991-06-03 12:00;-0,50;
1991-04-02 12:00;-0,59;
1991-01-21 12:00;-0,59;
1990-12-07 12:00;-0,59;
1990-10-03 12:00;-0,60;
1990-06-19 12:00;-0,65;
1990-04-20 12:00;-0,61;
1990-01-26 12:00;-0,59;
1989-11-07 12:00;-0,57;
1989-09-05 12:00;-0,58;
1989-06-27 12:00;-0,53;
1989-04-21 12:00;-0,53;
1989-01-27 12:00;-0,53;
1988-11-22 12:00;-0,55;
1988-09-01 12:00;-0,54;
1988-06-23 12:00;-0,55;
1988-02-03 12:00;-0,53;
1987-11-25 12:00;-0,56;
1987-09-10 12:00;-0,56;
1987-06-24 12:00;-0,53;
1987-04-22 12:00;-0,53;
1987-02-18 12:00;-0,54;
1986-11-28 12:00;-0,54;
1986-06-30 12:00;-0,54;
1986-04-24 12:00;-0,48;
1986-02-05 12:00;-0,48;
1985-11-25 12:00;-0,54;
1985-09-06 12:00;-0,42;
1985-06-27 12:00;-0,29;
1985-04-22 12:00;-0,39;
1985-02-22 12:00;-0,17;
1984-11-06 12:00;-0,38;
1984-08-23 12:00;-0,47;
1984-06-06 12:00;-0,35;
1984-03-17 12:00;-0,42;
1984-01-10 12:00;-0,34;
1983-11-11 12:00;-0,42;
1983-09-06 12:00;-0,46;
1983-07-05 12:00;-0,43;
1983-05-04 12:00;-0,28;
1983-02-24 12:00;-0,39;
1983-01-12 12:00;-0,34;
1982-11-04 12:00;-0,40;
1982-09-07 12:00;-0,43;
1982-07-27 12:00;-0,38;
1982-05-19 12:00;-0,38;
1982-03-25 12:00;-0,38;
1982-02-01 12:00;-0,37;
1981-11-20 12:00;-0,38;
1981-09-10 12:00;-0,47;
1981-06-23 12:00;-0,43;
1981-03-24 12:00;-0,31;
1981-01-22 00:00;-0,32;
