E06136 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06136;
2003-12-24 12:00;-0,62;
2003-12-16 12:00;-0,65;
2003-12-11 12:00;-0,69;
2003-12-09 12:00;-0,64;
2003-11-19 12:00;-0,67;
2003-10-17 12:00;-0,75;
2003-08-28 12:00;-0,79;
2003-04-25 12:00;-0,72;
2003-03-12 12:00;-0,68;
2002-11-11 12:00;-0,50;
2002-09-23 12:00;-0,64;
2002-07-23 12:00;-0,57;
2002-03-12 12:00;-0,49;
2002-01-23 12:00;-0,52;
2001-11-23 12:00;-0,61;
2001-09-19 12:00;-0,43;
2001-08-02 12:00;-0,72;
2001-05-23 12:00;-0,60;
2001-03-26 12:00;-0,56;
2001-01-29 12:00;-0,59;
2000-12-04 12:00;-0,55;
2000-09-25 12:00;-0,65;
2000-07-12 12:00;-0,54;
2000-05-29 12:00;-0,48;
2000-03-23 12:00;-0,51;
2000-01-31 12:00;-0,56;
1999-11-16 12:00;-0,48;
1999-09-03 12:00;-0,76;
1999-06-21 12:00;-0,63;
1999-04-21 12:00;-0,50;
1999-02-10 12:00;-0,47;
1998-11-16 12:00;-0,41;
1998-07-07 12:00;-0,32;
1998-04-20 12:00;-0,48;
1998-02-03 12:00;-0,51;
1997-12-18 12:00;-0,58;
1997-10-13 12:00;-0,52;
1997-07-23 12:00;-0,46;
1997-05-06 12:00;-0,52;
1997-02-25 12:00;-0,47;
1996-12-16 12:00;-0,52;
1996-10-03 12:00;-0,74;
1996-07-31 12:00;-0,71;
1996-05-13 12:00;-0,70;
1996-02-26 12:00;-0,58;
1995-10-18 12:00;-0,61;
1995-08-16 12:00;-0,69;
1995-05-29 12:00;-0,59;
1995-03-03 12:00;-0,50;
1995-01-06 12:00;-0,24;
1994-10-26 12:00;-0,38;
1994-08-11 12:00;-0,54;
1994-05-30 12:00;-0,43;
1994-03-10 12:00;-0,52;
1994-01-06 12:00;-0,28;
1993-10-27 12:00;-0,37;
1993-09-03 12:00;-0,36;
1993-08-23 12:00;-0,31;
1993-05-26 12:00;-1,43;
1993-03-08 12:00;-0,52;
1993-02-02 12:00;-0,49;
1992-10-26 12:00;-0,60;
1992-08-18 12:00;-1,11;
1992-06-02 12:00;-1,07;
1992-03-23 12:00;-0,85;
1992-01-20 12:00;-0,89;
1991-10-24 12:00;-0,88;
1991-08-05 12:00;-0,95;
1991-05-30 12:00;-1,19;
1991-03-05 12:00;-1,14;
1991-01-08 12:00;-0,86;
1990-10-31 12:00;-0,76;
1990-08-08 12:00;-0,93;
1990-03-09 12:00;-0,73;
1990-02-02 12:00;-0,76;
1989-11-23 12:00;-0,84;
1989-09-04 12:00;-0,84;
1989-08-15 12:00;-0,73;
1989-06-30 12:00;-0,46;
1989-04-04 12:00;-0,67;
1989-01-24 12:00;-0,86;
1988-11-09 12:00;-0,83;
1988-08-19 12:00;-0,79;
1988-06-02 12:00;-0,88;
1988-04-05 12:00;-0,74;
1988-01-27 12:00;-0,65;
1987-11-06 12:00;-0,94;
1987-06-22 12:00;-0,74;
1987-04-10 12:00;-0,73;
1987-02-19 12:00;-0,71;
1986-12-03 12:00;-0,61;
1986-09-22 12:00;-0,58;
1986-07-07 12:00;-0,64;
1986-04-24 12:00;-0,58;
1986-03-14 12:00;-0,53;
1985-12-09 12:00;-0,44;
1985-09-11 12:00;-0,54;
1985-06-19 12:00;-0,49;
1985-04-03 12:00;-0,60;
1985-01-24 12:00;-0,64;
1984-10-22 12:00;-0,46;
1984-08-08 12:00;-0,62;
1984-05-29 12:00;-0,54;
1984-03-05 12:00;-0,62;
1984-01-09 12:00;-0,52;
1983-11-01 12:00;-0,59;
1983-09-05 12:00;-0,64;
1983-07-06 12:00;-0,67;
1983-05-13 12:00;-0,56;
1983-03-11 12:00;-0,67;
1983-01-18 12:00;-0,58;
1982-11-03 12:00;-0,54;
1982-09-06 12:00;-0,56;
1982-07-26 12:00;-0,59;
1982-05-21 12:00;-0,63;
1982-03-23 12:00;-0,60;
1982-01-27 12:00;-0,47;
1981-11-23 12:00;-0,46;
1981-09-08 12:00;-0,64;
1981-06-22 12:00;-0,39;
1981-03-19 12:00;-0,40;
1981-01-19 12:00;-0,37;
1980-11-04 12:00;-0,55;
1980-08-25 12:00;-0,54;
1980-06-09 12:00;-0,58;
1980-03-18 12:00;-0,49;
1980-01-03 12:00;-0,44;
