E06597 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06597;
2004-12-08 12:00;-0,39;
2004-10-20 12:00;-0,35;
2004-09-10 12:00;-0,37;
2004-06-25 12:00;-0,40;
2004-06-01 12:00;-0,45;
2004-03-17 12:00;-0,43;
2004-03-15 12:00;-0,44;
2004-03-12 12:00;-0,38;
2004-03-10 12:00;-0,41;
2004-03-09 12:00;-0,42;
2004-03-08 12:00;-0,41;
2004-03-05 12:00;-0,37;
2004-03-03 12:00;-0,30;
2004-03-01 12:00;-0,40;
2004-02-27 12:00;-0,31;
2004-02-25 12:00;-0,34;
2004-02-23 12:00;-0,40;
2004-02-20 12:00;-0,38;
2004-02-13 12:00;-0,35;
2004-02-03 12:00;-0,35;
2004-01-29 12:00;-0,36;
2004-01-16 12:00;-0,33;
2003-12-24 12:00;-0,41;
2003-12-16 12:00;-0,41;
2003-12-09 12:00;-0,46;
2003-11-19 12:00;-0,40;
2003-10-17 12:00;-0,46;
2003-08-28 12:00;-0,55;
2003-06-25 12:00;-0,50;
2003-04-25 12:00;-0,50;
2003-03-13 12:00;-0,51;
2003-01-29 12:00;-0,37;
2002-11-11 12:00;-0,35;
2002-09-23 12:00;-0,50;
2002-07-23 12:00;-0,43;
2002-05-29 12:00;-0,42;
2002-03-12 12:00;-0,38;
2002-01-23 12:00;-0,37;
2001-11-23 12:00;-0,21;
2001-09-20 12:00;-0,33;
2001-08-02 12:00;-0,50;
2001-05-23 12:00;-0,47;
2001-03-26 12:00;-0,45;
2001-01-29 12:00;-0,40;
2000-12-04 12:00;-0,35;
2000-09-25 12:00;-0,40;
2000-07-13 12:00;-0,36;
2000-05-29 12:00;-0,33;
2000-03-23 12:00;-0,37;
2000-01-31 12:00;-0,39;
1999-11-16 12:00;-0,41;
1999-09-03 12:00;-0,41;
1999-06-21 12:00;-0,41;
1999-04-20 12:00;-0,34;
1999-02-10 12:00;-0,34;
1998-12-03 12:00;-0,33;
1998-11-16 12:00;-0,28;
