E06191 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06191;
1990-05-17 12:00;-0,07;
1990-03-09 12:00;-0,04;
1990-02-02 12:00;-0,08;
1989-11-23 12:00;-0,15;
1989-09-04 12:00;-0,22;
1989-08-15 12:00;-0,19;
1989-06-30 12:00;-0,09;
1989-04-04 12:00;-0,10;
1989-01-24 12:00;-0,19;
1988-11-09 12:00;-0,19;
1988-08-19 12:00;-0,18;
1988-06-02 12:00;-0,16;
1988-04-05 12:00;-0,09;
1988-01-27 12:00;-0,23;
1987-11-06 12:00;-0,16;
1987-06-22 12:00;-0,08;
1987-04-10 12:00;-0,13;
1987-02-19 12:00;-0,14;
1986-12-03 12:00;-0,13;
1986-09-22 12:00;-0,15;
1986-07-07 12:00;-0,15;
1986-04-24 12:00;-0,13;
1986-03-14 12:00;-0,15;
1985-12-09 12:00;-0,02;
1985-09-11 12:00;-0,12;
1985-06-19 12:00;-0,08;
1985-04-03 12:00;-0,08;
1985-01-24 12:00;-0,16;
1984-10-22 12:00;-0,13;
1984-08-08 12:00;-0,31;
1984-05-29 12:00;-0,21;
1984-03-05 12:00;-0,23;
1984-01-09 12:00;-0,05;
1983-11-01 12:00;-0,23;
1983-09-05 12:00;-0,25;
1983-07-06 12:00;-0,23;
1983-05-13 12:00;-0,13;
1983-03-11 12:00;-0,16;
1983-01-18 12:00;-0,02;
1982-11-03 12:00;-0,08;
1982-09-06 12:00;-0,12;
1982-07-26 12:00;-0,17;
1982-05-21 12:00;-0,12;
1982-03-23 12:00;-0,08;
1982-01-27 12:00;-0,06;
1981-11-23 12:00;-0,08;
1981-09-08 12:00;-0,17;
1981-06-22 12:00;0,14;
1981-03-19 12:00;0,09;
1981-01-19 12:00;0,01;
1980-11-04 12:00;-0,04;
1980-08-25 12:00;-0,10;
1980-06-09 12:00;-0,07;
1980-03-18 12:00;-0,04;
1980-01-03 12:00;0,12;
